SKU,Imagen,Nombre,Precio,Descripci�n,Peso
MED03211P,/m/e/med03211p.jpg,Grove - sensor pectoral del ritmo cardíaco, $280.00 ,"El kit sensor pectoral del ritmo cardíaco contiene un cinturón de pecho y un módulo receptor AM de 5,3 KHz. La frecuencia cardiaca medida por el kit puede usarse para conocer la frecuencia cardiaca de los pacientes y atletas, mientras que el resultado se puede mostrar en una pantalla a través del puerto serie y guardarse para su análisis. Todo el sistema tiene muchas ventajas, por ejemplo, alta sensibilidad, bajo consumo de energía y portabilidad.",71
MIC121PSM,/m/i/mic121psm.jpg,ProtoSnap - LilyPad tarjeta de Desarrollo," $1,400.00 ","La serie ProtoSnap es una nueva forma de hacer el prototipo de su proyecto sin una protoboard. Todo se conecta entre sí en una sola tarjeta, lo que hace que sea fácil de explorar las posibilidades antes de tomar los componentes y soldarlos en su proyecto.
 
El ProtoSnap LilyPad Development Board está diseñada para ayudarle a empezar en el mundo de los textiles electrónicos.",65
MIC151ADM,/m/i/mic151adm.jpg,IOIO para Android," $1,170.00 ","El IOIO (que se pronuncia ""yo-yo"") es una tarjeta especialmente diseñado para trabajar con su dispositivo Android (versiones OS 1.5 y superior).",13
MOT11221P,/m/o/mot11221p.jpg,Shield Servo V2.0, $400.00 ,"El Renbotics Servo Shield Rev 2 es compatible con  Arduino shield que utiliza sólo dos pines para controlar 16 servos por shield. El Renbotics Servo Shield Rev 2 utiliza una PCA9685 sobre I2C para proporcionar 16 salidad de funcionamiento independiente para los servos. La dirección de la tarjeta se puede seleccionar mediante un interruptor DIP, que permite ampliar de manera fácil hasta 62 shields para controlar hasta 992 servos.",25
LCD104B6B,/l/c/lcd104b6b.jpg,LCD 8*2 caracteres - Luz de fondo azul, $98.00 ,"Dimensiones: 58,0 x 32,0 x 11,8
Res de caracteres: 8x2
Tensión: 5 VDC 
Se puede utilizar con la libreria de Arduino Liquid Crystal, pero tiene una serie de cuestiones poco compatibles. Así que hicimos una libreria modificada para resolver los problemas.",20
LCD105B6B,/l/c/lcd105b6b.jpg,LCD gráfica c/Pantalla táctil de 320*240 y aceleración HW," $1,680.00 "," del aceleración hardware:
Motor de dibujo 2D
 
- Dibujo de línea
- Círculo 
- Círculo con relleno sólido
- Caja 
- Caja con relleno sólido
Motor de dibujo de Fuentes
 
- Soporta tamaño de fuente 8x8, 8x16 y16x16 con expansión de color
- Admitide CGRAM definida por el usuario 
- Función de fuente de 8x8 de tabla ASCII estándar
- Soporta hasta 1Mbytes de ROM de carácteres exter",73
LED411A2B,/l/e/led411a2b.jpg,Luxeon III Star - LED RGB súper brillante 3WL, $119.00 ,"
● LED de alto flujo
● Vida útil muy larga (hasta 100 mil horas)
● Varios colores
● Buena uniformidad del color
● Más eficiente que la mayoría de las lámparas incandescentes y halógenas 
● Baja tensión DC de operación
● Luz instantánea (menos de 100 ns)
● No UV
● Superior protección ESD
Aplicaciones típicas
● Luces de lectura (coche, autobús, avión)
● Portátil (linterna",5
MOT106A3B,/m/o/mot106a3b.jpg,Motor de pasos Stepper 12V, $113.00 ,"Se utiliza principalmente en aires condicionados pequeños, sistemas de enfriamientos, abanicos para sistemas que se calientan, etcétera. Es estable y  cumple con todos los parámetros técnicos para calificar con el estándar nacional de electrónica (Estados Unidos) SJ/T10689-95.",30
MOT107E2M,/m/o/mot107e2m.jpg,Servo Motor TowerPro SG-5010, $200.00 ,"TowerPro SG5010 es un servo motor de alta calidad y de muy bajo costo, útil para todas sus necesidades mecatrónicas. Tiene un arnés de alimentación de 3 pines y un cable de control, así como una variedad de componentes extras como se muestra en la imagen.
Utilizando dos de estos servomotres y , se puede construir un mecanismo de 2 grados de libertad.",50
POW106C1P,/p/o/pow106c1p.jpg,Batería de Iones de polímero de Litio - 6A, $370.00 ,"Esta es una batería de peso ligero, de alta densidad de energía de iones de polímero de litio. Cada célula emite de forma nominal 3,7 V a 2000mAh. Este sólido paquete de 3 celdas (6Ahr) termina con un socket o conector estándar de 2 pines, un conector JST con 2.0 mm de espacio entre pines.",128
NET71113M,/n/e/net71113m.jpg,Netduino, $770.00 ,"Netduino es es una  plataforma electrónica de código abierto mediante .NET Micro Framework. Incorpora un microcontrolador de 32 bits y un entorno de desarrollo completo. Conveniente para los ingenieros y aficionados por igual. Entradas, salidas, interfaces con interruptores, sensores, LEDs, dispositivos de serie, y más. Netduino ofrece 20 GPIOs combinados con SPI, I2C, 2 UARTs (1 RTS / CTS), 4 canales de PWM y 6 canales de ADC. ""Code. Debug. Repeat"" .",50
NET71119M,/n/e/net71119m.jpg,Netduino Plus," $1,350.00 ","Netduino es una plataforma electrónica de  código abierto que emplea .NET Micro Framework. Incluye un microcontrolador de 32 bits y un entorno de desarrollo completo. Conveniente para los ingenieros y aficionados por igual. Interfaz de Entrada/Salida con interruptores, sensores, LEDs, dispositivos serie, y más. Netduino ofrece 20 GPIOs combinados con SPI, I2C, 2 UARTs (1 RTS / CTS), 4 canales de PWM y 6 canales de ADC. .",60
OBC101E1P,/o/b/obc101e1p.jpg,Analizador Lógico - Open Workbench Logic Sniffer ," $1,170.00 ",El Open Workbench Logic Sniffer es un analizador lógico de código abierto con interfaz USB. El hardware está diseñado para trabajar en conjunto con . Este proyecto es una colaboración entre  y .,22
OBC102E2O,/o/b/obc102e2o.jpg,Cable para Open Workbench Logic Sniffer, $140.00 ,"Éste es el cable de prueba para trabajar abiertamente con Logic Sniffer. Dispone de un conector de 1x9, cada uno de los 9 extremos tienen pinzas de prueba estilo sonda. Estas son las mismas pinzas-clips utilizadas en en el cable de Prueba de la sonda Bus Pirate. Cada cable conecta 8 de los 16 canales de entrada de buffer, más tierra.
Se necesitan dos de estos cables para los 16 canales de búfer.",19
OLE31833P,/o/l/ole31833p.jpg,OLED Frame 128x64 - Seeeduino Film, $315.00 ,"OLED Frame es un adaptador de pantalla diseñada para Seeeduino Films como demanda de los usuarios. OLED Frame se construye del módulo OLED de 128x64 dotMatrix. La pantalla ofrece un alto brillo, auto emisiones, alto rango de contraste, contorno delgado/fino, ángulo de visión amplio, amplio rango de temperaturas y bajo consumo de energía. Este dispositivo permite generar aplicaciones independientes utilizando Seeduino Film y Seeeduino Motion Frame.",5
OLE35046P,/o/l/ole35046p.jpg,Grove - Pantalla OLED 128 * 64, $325.00 ,"El módulo de pantalla LED 128 × 64 es un monocromo OLED de 128 × 64 puntos con 4 pines e Interfaz I2C. Las características de este módulo de pantalla son de alta luminosidad, propia de emisiones, alto rango de contraste, contorno delgado, ángulo de visión amplio, amplio rango de temperatura, y bajo consumo de energía. Cuenta con una pantalla más grande y utiliza todas las columnas del SSD1308 permitiendo visualizar más contenido que el OLED 96 × 16.",8
OLE42178P,/o/l/ole42178p.jpg,Grove - OLED 96x96, $350.00 ,"Twig - OLED 96x96 es una matrix OLED de 96x96 puntos de color en 16 escalas de grises compatible con la interfaz Grove I2C de 4pines. La pantalla OLED se construye con el controlador IC ([LY120]) y SSD1327. Las características de este módulo de visualización son de alto brillo, auto-emisión, ratio de contraste alto, contorno delgado/fino, ángulo de visión amplio, amplio rango de temperaturas y bajo consumo de energía.",10
OSK101E1P,/o/s/osk101e1p.jpg,Shield LED RGB - Kit, $820.00 ,"Este Shield compatible con Arduino usa tres CI controladores TI TLC5940 PWM LED para manipular una matriz de LEDs RGB de 4x4. Cada color se controla mediante un chip diferente para que pueda ajustar las resistencias de referencia para la corriente apropiada. Esto también incluye posiciones de montaje para tres fines generales botones que están conectados a tierra, y un botón de reinicio.",41
PGM31058P,/p/g/pgm31058p.jpg,Seeeduino Frame - UartSBs, $295.00 ,"UartSB Frame es un adaptador USB para la programación basada en  equipado con un conector FPC. El USB integrado UART IC FT232RL puede ser utilizado para la programación o la comunicación con MCUs con nivel lógico de 3.3V. También funciona como un ""FT232RL"" de bajo voltaje (3.3V) Breakout Board.",5
PIC03021P,/p/i/pic03021p.jpg,CUI32Stem, $700.00 ,"La interfaz USB ""Create"" es una placa con un microcontrolador a bordo que puede ser programado en C, BASIC, o lenguaje Arduino. Esta última versión se llama CUI32Stem, la cuál, está diseñado para trabajar ""mano a mano"" con el sistema de prototipos GROVE incluyendo una amplia gama de sensores y actuadores.",24
PIC04111P,/p/i/pic04111p.jpg,ZigFlea para CUI32Stem, $235.00 ,"Esta tarjeta ZigFlea es un transmisor/receptor inalámbrico ""Shield"" para la  .
Basado en el transceptor MC13201 Freescale, ésta tarjeta cumple con el estándar IEEE 802.15.4 utilizado por ZigBee y ZigFlea.
Los pines de la Interfaz periférica serial (SPI por sus siglas en inglés) se encuentran acomodados de la forma estándar, con el arreglo de pines idéntico a los del CUI32Stem.",6
PIC05101P,/p/i/pic05101p.jpg,Grove - Kit CUI32Stem Dash," $2,480.00 ","El Kit CUI32Stem Dash se compone de una tarjeta de CUI32Stem junto con un surtido de elementos Grove, como se muestran a continuación:
",125
PLC11011B,/p/l/plc11011b.jpg,Módem de Comunicación de Alta Velocidad a través de la Línea de Potencia (Power Line Communication) - McLaren," $1,280.00 ","Power Line Communication (PLC) es una tecnología que intercambia datos a través de la línea común de energía eléctrica (corriente alterna). McLaren es un tablero que le permite tomar ventaja de la tecnología PLC en el entorno Arduino de una forma fácil de usar a través de la interfaz SPI (interfaz serial periférica), que le proporciona una solución de automatización del hogar de manera elegante y limpia, hasta 5 Mbps en transmisión de datos.",31
PLC11012B,/p/l/plc11012b.jpg,Spyder - Modem de comunicación por linea de potencia de banda estrecha ," $1,240.00 ","La comunicación por linea de potencia (PLC) es una tecnología que intercambia datos a través de la línea de potencia eléctrica de CA. Spyder es una tarjeta que le permite tomar ventaja de la tecnología PLC en un entorno familiar Arduino fácil de usar a través de la interfaz SPI.
Spyder cuenta con un enchufe Xbee en el tablero utilizado para conversiones de interfaz. Es compatible con tarjetas hijas TTL, RS232, RS485, USB, Ethernet e interfaces Zigbee.",34
PLC11131B,/p/l/plc11131b.jpg,Mamba - Potencia de banda estrecha Line Communication Shield," $1,120.00 ","Power Line Communication (PLC) es una tecnología que intercambia datos a través de una la línea de potencia eléctrica de CA. Mamba es un shield que le permite a su Arduino tener acceso a esta red de automatización conveniente. Es compatible con Arduino UNO y DUO y puede trabajar bajo 110/240V, 50/60Hz.
Mamba se comunica con la placa Arduino a través de interfaz SPI. Se incluyó un código de ejemplo para mostrar cómo implementar el puente entre los dos nodos para un inicio rápido.",30
POW03131P,/p/o/pow03131p.jpg,Smarthome Kit - Smart Outlet, $970.00 ,"El Smart Outlet está diseñado para ser utilizado con . Con este dispositivo se puede conectar entre la toma de corriente y la carga de cualquier dispositivo y por este medio controlar la línea de alimentación 100-240 v de tu hogar de forma muy sencilla. 
Hay una fuente de alimentación de 3,3 V y una toma para conectar módulos BEE dentro del dispositivo.",290
POW06271M,/p/o/pow06271m.jpg,"Fuente de 12, 3.3, 5 y -12v desde fuente ATX", $325.00 ,"Recicla una fuente ATX de computadora en una herramienta para que desarrolles tus proyectos de electrónica. LA ATX Breakout board te da acceso a los -12, 3,3, 5 y 12 volts de salida de una fuente ATX con terminales de tornillo. Cada una protegida por un fusible reseteable de 1.25 amp. Estas cuatro tensiones cubren muchas de las necesidades comunes de la electrónica, incluso hay un voltaje negativo (-12 voltios) para amplificadores operacionales y proyectos de audio.",68
POW107D2P,/p/o/pow107d2p.jpg,Windcell Kit - Turbina Eólica, $490.00 ,"Hasta hace poco, el único dispositivo de recolección de viento comercialmente viable fue la turbina. Humdingers Windbelt es la primera innovación no incremental fuera del enfoque del siglo pasado.
En lugar de utilizar un sistema de engranes convencional, girando perfiles para obtener la energía del viento, el Windbelt se basa en un fenómeno aerodinámico conocido como aleteo aeroelástico.",260
POW113B1P,/p/o/pow113b1p.jpg,Shield de Relevadores, $295.00 ,El Shield de Relevadores es un módulo inteligente de Arduino compatible con 4 relés mecánicos que proporcionan una manera fácil de controlar altos voltajes y/o corrientes. La máxima potencia de conmutación es de 70W en Corriente Directa o de 35V en Corriente Alterna. Puede ser directamente controlado por Arduino o Seeeduino a través de los puertos digitales (I/0) utilizando alimentación externa de 9V.,53
POW11440M,/p/o/pow11440m.jpg,Kit MintyBoost - V3.0, $445.00 ,"El primer y único cargador hardware de código abierto!
Nueva versión! Funciona con el nuevo iPhone 4 y más! Por favor revise la (s) antes de la compra y el montaje: Algunos teléfonos requieren diferentes modificaciones al kit para cargar correctamente! Algunos teléfonos como el iPhone 3GS son muy sensibles a la carga a través de USB y puede no funcionar en todos los entornos o configuraciones.",20
POW115D2P,/p/o/pow115d2p.jpg,Li-Po Rider - Cargador Batería de Litio, $155.00 ," Li-po Rider es un módulo de potencia con gestión de carga de baterías Lipo y un circuito elevador diseñado para proyectos de MCU con interfaz estándar de salida USB.
Tenga en cuenta que Li-po Rider no se puede utilizar para cargar su iPhone u otros teléfonos inteligentes. Si usted está construyendo un cargador iphone personalizado, por favor espere hasta que Li-po Rider Pro esté disponible.",15
